activity_period,operating_airline,operating_airline_iata_code,geo_summary,geo_region,adjusted_passenger_count,year,month
2012-10-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,42936,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,16615,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,16510,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,2268,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,316080,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,313710,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,4740,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Asia,68666,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Asia,75847,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,6385,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,10357,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Canada,12301,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Canada,11411,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Canada,1682,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Europe,29254,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Europe,26653,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,17657,2012,October
2012-10-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,20027,2012,October
2012-10-01,Virgin America,VX,Domestic,US,159694,2012,October
2012-10-01,Virgin America,VX,Domestic,US,158349,2012,October
2012-10-01,Virgin America,VX,International,Mexico,4010,2012,October
2012-10-01,Virgin America,VX,International,Mexico,3850,2012,October
2012-10-01,Virgin Atlantic,VS,International,Europe,11910,2012,October
2012-10-01,Virgin Atlantic,VS,International,Europe,12541,2012,October
2012-10-01,WestJet Airlines,WS,International,Canada,6634,2012,October
2012-10-01,WestJet Airlines,WS,International,Canada,6751,2012,October
2012-11-01,Aeromexico,AM,International,Mexico,3668,2012,November
2012-11-01,Aeromexico,AM,International,Mexico,2876,2012,November
2012-11-01,Air Canada ,AC,International,Canada,10820,2012,November
2012-11-01,Air Canada ,AC,International,Canada,10289,2012,November
2012-11-01,Air Canada ,AC,International,Canada,7836,2012,November
2012-11-01,Air Canada ,AC,International,Canada,7450,2012,November
2012-11-01,Air China,CA,International,Asia,7075,2012,November
2012-11-01,Air China,CA,International,Asia,7085,2012,November
2012-11-01,Air France,AF,International,Europe,7774,2012,November
2012-11-01,Air France,AF,International,Europe,7899,2012,November
2012-11-01,Air New Zealand,NZ,International,Australia / Oceania,7202,2012,November
2012-11-01,Air New Zealand,NZ,International,Australia / Oceania,7761,2012,November
2012-11-01,AirTran Airways,FL,Domestic,US,9862,2012,November
2012-11-01,AirTran Airways,FL,Domestic,US,10032,2012,November
2012-11-01,Alaska Airlines,AS,Domestic,US,2417,2012,November
2012-11-01,Alaska Airlines,AS,Domestic,US,6790,2012,November
2012-11-01,Alaska Airlines,AS,Domestic,US,37356,2012,November
2012-11-01,Alaska Airlines,AS,Domestic,US,27946,2012,November
2012-11-01,Alaska Airlines,AS,International,Mexico,6046,2012,November
2012-11-01,Alaska Airlines,AS,International,Mexico,138,2012,November
2012-11-01,Alaska Airlines,AS,International,Mexico,6391,2012,November
2012-11-01,All Nippon Airways,NH,International,Asia,6675,2012,November
2012-11-01,All Nippon Airways,NH,International,Asia,6670,2012,November
2012-11-01,American Airlines,AA,Domestic,US,120389,2012,November
2012-11-01,American Airlines,AA,Domestic,US,121568,2012,November
2012-11-01,Asiana Airlines,OZ,International,Asia,7555,2012,November
2012-11-01,Asiana Airlines,OZ,International,Asia,7725,2012,November
2012-11-01,British Airways,BA,International,Europe,14982,2012,November
2012-11-01,British Airways,BA,International,Europe,15748,2012,November
2012-11-01,Cathay Pacific,CX,International,Asia,17839,2012,November
2012-11-01,Cathay Pacific,CX,International,Asia,18823,2012,November
2012-11-01,China Airlines,CI,International,Asia,8787,2012,November
2012-11-01,China Airlines,CI,International,Asia,10015,2012,November
2012-11-01,Delta Air Lines,DL,Domestic,US,108754,2012,November
2012-11-01,Delta Air Lines,DL,Domestic,US,104710,2012,November
2012-11-01,Delta Air Lines,DL,International,Asia,3717,2012,November
2012-11-01,Delta Air Lines,DL,International,Asia,3849,2012,November
2012-11-01,EVA Airways,BR,International,Asia,12295,2012,November
2012-11-01,EVA Airways,BR,International,Asia,13534,2012,November
2012-11-01,Emirates ,EK,International,Middle East,8305,2012,November
2012-11-01,Emirates ,EK,International,Middle East,10043,2012,November
2012-11-01,Frontier Airlines,F9,Domestic,US,18687,2012,November
2012-11-01,Frontier Airlines,F9,Domestic,US,18257,2012,November
2012-11-01,Hawaiian Airlines,HA,Domestic,US,8100,2012,November
2012-11-01,Hawaiian Airlines,HA,Domestic,US,8215,2012,November
2012-11-01,Horizon Air ,QX,Domestic,US,5252,2012,November
2012-11-01,Horizon Air ,QX,Domestic,US,5365,2012,November
2012-11-01,Japan Airlines,JL,International,Asia,5556,2012,November
2012-11-01,Japan Airlines,JL,International,Asia,5534,2012,November
2012-11-01,JetBlue Airways ,B6,Domestic,US,41245,2012,November
2012-11-01,JetBlue Airways ,B6,Domestic,US,41946,2012,November
2012-11-01,KLM Royal Dutch Airlines,KL,International,Europe,5657,2012,November
2012-11-01,KLM Royal Dutch Airlines,KL,International,Europe,5535,2012,November
2012-11-01,Korean Air Lines,KE,International,Asia,5712,2012,November
2012-11-01,Korean Air Lines,KE,International,Asia,6445,2012,November
2012-11-01,LAN Peru,LP,International,South America,2982,2012,November
2012-11-01,LAN Peru,LP,International,South America,3023,2012,November
2012-11-01,Lufthansa German Airlines,LH,International,Europe,20541,2012,November
2012-11-01,Lufthansa German Airlines,LH,International,Europe,20217,2012,November
2012-11-01,Philippine Airlines,PR,International,Asia,7185,2012,November
2012-11-01,Philippine Airlines,PR,International,Asia,7960,2012,November
2012-11-01,Singapore Airlines,SQ,International,Asia,13923,2012,November
2012-11-01,Singapore Airlines,SQ,International,Asia,15108,2012,November
2012-11-01,SkyWest Airlines,OO,Domestic,US,91557,2012,November
2012-11-01,SkyWest Airlines,OO,Domestic,US,89040,2012,November
2012-11-01,SkyWest Airlines,OO,Domestic,US,23765,2012,November
2012-11-01,SkyWest Airlines,OO,Domestic,US,23677,2012,November
2012-11-01,SkyWest Airlines,OO,Domestic,US,43068,2012,November
2012-11-01,SkyWest Airlines,OO,Domestic,US,44528,2012,November
2012-11-01,SkyWest Airlines,OO,International,Canada,1322,2012,November
2012-11-01,SkyWest Airlines,OO,International,Canada,1165,2012,November
2012-11-01,SkyWest Airlines,OO,International,Canada,2534,2012,November
2012-11-01,SkyWest Airlines,OO,International,Canada,7850,2012,November
2012-11-01,SkyWest Airlines,OO,International,Canada,7313,2012,November
2012-11-01,Southwest Airlines,WN,Domestic,US,131385,2012,November
2012-11-01,Southwest Airlines,WN,Domestic,US,130622,2012,November
2012-11-01,Southwest Airlines,WN,Domestic,US,822,2012,November
2012-11-01,Sun Country Airlines,SY,Domestic,US,3893,2012,November
2012-11-01,Sun Country Airlines,SY,Domestic,US,3789,2012,November
2012-11-01,Swiss International,LX,International,Europe,5521,2012,November
2012-11-01,Swiss International,LX,International,Europe,5044,2012,November
2012-11-01,TACA,TA,International,Central America,4613,2012,November
2012-11-01,TACA,TA,International,Central America,5474,2012,November
2012-11-01,US Airways,US ,Domestic,US,66984,2012,November
2012-11-01,US Airways,US ,Domestic,US,66682,2012,November
2012-11-01,United Airlines,UA,Domestic,US,214589,2012,November
2012-11-01,United Airlines,UA,Domestic,US,216903,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,34639,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,42092,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,14011,2012,November
2012-12-01,Air China,CA,International,Asia,7467,2012,December
2012-11-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,14175,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,128,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,266214,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,269318,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,6036,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Asia,62124,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Asia,58880,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,8578,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,7909,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Canada,8931,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Canada,8832,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Canada,78,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Europe,16231,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Europe,16599,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,20403,2012,November
2012-11-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,20797,2012,November
2012-11-01,Virgin America,VX,Domestic,US,147428,2012,November
2012-11-01,Virgin America,VX,Domestic,US,150457,2012,November
2012-11-01,Virgin America,VX,International,Mexico,4262,2012,November
2012-11-01,Virgin America,VX,International,Mexico,5375,2012,November
2012-11-01,Virgin Atlantic,VS,International,Europe,7902,2012,November
2012-11-01,Virgin Atlantic,VS,International,Europe,9471,2012,November
2012-11-01,World Airways,WO,Domestic,US,271,2012,November
2012-12-01,Aeromexico,AM,International,Mexico,3070,2012,December
2012-12-01,Aeromexico,AM,International,Mexico,4163,2012,December
2012-12-01,Air Canada ,AC,International,Canada,10552,2012,December
2012-12-01,Air Canada ,AC,International,Canada,10148,2012,December
2012-12-01,Air Canada ,AC,International,Canada,7642,2012,December
2012-12-01,Air Canada ,AC,International,Canada,7348,2012,December
2012-12-01,Air China,CA,International,Asia,7118,2012,December
2013-06-01,Horizon Air ,QX,Domestic,US,5146,2013,June
2012-12-01,Air France,AF,International,Europe,8180,2012,December
2012-12-01,Air France,AF,International,Europe,8525,2012,December
2012-12-01,Air New Zealand,NZ,International,Australia / Oceania,10165,2012,December
2012-12-01,Air New Zealand,NZ,International,Australia / Oceania,9467,2012,December
2012-12-01,AirTran Airways,FL,Domestic,US,9397,2012,December
2012-12-01,AirTran Airways,FL,Domestic,US,9655,2012,December
2012-12-01,Alaska Airlines,AS,Domestic,US,1918,2012,December
2012-12-01,Alaska Airlines,AS,Domestic,US,5789,2012,December
2012-12-01,Alaska Airlines,AS,Domestic,US,32937,2012,December
2012-12-01,Alaska Airlines,AS,Domestic,US,29537,2012,December
2012-12-01,Alaska Airlines,AS,International,Mexico,5521,2012,December
2012-12-01,Alaska Airlines,AS,International,Mexico,215,2012,December
2012-12-01,Alaska Airlines,AS,International,Mexico,6350,2012,December
2012-12-01,All Nippon Airways,NH,International,Asia,6870,2012,December
2012-12-01,All Nippon Airways,NH,International,Asia,7117,2012,December
2012-12-01,American Airlines,AA,Domestic,US,118746,2012,December
2012-12-01,American Airlines,AA,Domestic,US,121352,2012,December
2012-12-01,Asiana Airlines,OZ,International,Asia,7795,2012,December
2012-12-01,Asiana Airlines,OZ,International,Asia,7904,2012,December
2012-12-01,British Airways,BA,International,Europe,12962,2012,December
2012-12-01,British Airways,BA,International,Europe,13220,2012,December
2012-12-01,Cathay Pacific,CX,International,Asia,17936,2012,December
2012-12-01,Cathay Pacific,CX,International,Asia,19318,2012,December
2012-12-01,China Airlines,CI,International,Asia,9162,2012,December
2012-12-01,China Airlines,CI,International,Asia,10269,2012,December
2012-12-01,Delta Air Lines,DL,Domestic,US,100403,2012,December
2012-12-01,Delta Air Lines,DL,Domestic,US,99972,2012,December
2012-12-01,Delta Air Lines,DL,International,Asia,4469,2012,December
2012-12-01,Delta Air Lines,DL,International,Asia,4482,2012,December
2012-12-01,EVA Airways,BR,International,Asia,13130,2012,December
2012-12-01,EVA Airways,BR,International,Asia,14110,2012,December
2012-12-01,Emirates ,EK,International,Middle East,9968,2012,December
2012-12-01,Emirates ,EK,International,Middle East,10548,2012,December
2012-12-01,Frontier Airlines,F9,Domestic,US,15836,2012,December
2012-12-01,Frontier Airlines,F9,Domestic,US,16137,2012,December
2012-12-01,Hawaiian Airlines,HA,Domestic,US,8002,2012,December
2012-12-01,Hawaiian Airlines,HA,Domestic,US,8496,2012,December
2012-12-01,Horizon Air ,QX,Domestic,US,5538,2012,December
2012-12-01,Horizon Air ,QX,Domestic,US,5882,2012,December
2012-12-01,Japan Airlines,JL,International,Asia,5695,2012,December
2012-12-01,Japan Airlines,JL,International,Asia,5976,2012,December
2012-12-01,JetBlue Airways ,B6,Domestic,US,41541,2012,December
2012-12-01,JetBlue Airways ,B6,Domestic,US,44155,2012,December
2012-12-01,KLM Royal Dutch Airlines,KL,International,Europe,5937,2012,December
2012-12-01,KLM Royal Dutch Airlines,KL,International,Europe,5914,2012,December
2012-12-01,Korean Air Lines,KE,International,Asia,6258,2012,December
2012-12-01,Korean Air Lines,KE,International,Asia,6712,2012,December
2012-12-01,LAN Peru,LP,International,South America,2336,2012,December
2012-12-01,LAN Peru,LP,International,South America,2473,2012,December
2012-12-01,Lufthansa German Airlines,LH,International,Europe,17116,2012,December
2012-12-01,Lufthansa German Airlines,LH,International,Europe,17092,2012,December
2012-12-01,Philippine Airlines,PR,International,Asia,7241,2012,December
2012-12-01,Philippine Airlines,PR,International,Asia,10351,2012,December
2012-12-01,Servisair,,Domestic,US,57,2012,December
2012-12-01,Servisair,,Domestic,US,57,2012,December
2012-12-01,Singapore Airlines,SQ,International,Asia,15176,2012,December
2012-12-01,Singapore Airlines,SQ,International,Asia,16721,2012,December
2012-12-01,SkyWest Airlines,OO,Domestic,US,92805,2012,December
2012-12-01,SkyWest Airlines,OO,Domestic,US,92359,2012,December
2012-12-01,SkyWest Airlines,OO,Domestic,US,18873,2012,December
2012-12-01,SkyWest Airlines,OO,Domestic,US,20372,2012,December
2012-12-01,SkyWest Airlines,OO,Domestic,US,45990,2012,December
2012-12-01,SkyWest Airlines,OO,Domestic,US,47524,2012,December
2012-12-01,SkyWest Airlines,OO,International,Canada,1919,2012,December
2012-12-01,SkyWest Airlines,OO,International,Canada,638,2012,December
2012-12-01,SkyWest Airlines,OO,International,Canada,2674,2012,December
2012-12-01,SkyWest Airlines,OO,International,Canada,8045,2012,December
2012-12-01,SkyWest Airlines,OO,International,Canada,7452,2012,December
2012-12-01,Southwest Airlines,WN,Domestic,US,125538,2012,December
2012-12-01,Southwest Airlines,WN,Domestic,US,130020,2012,December
2012-12-01,Southwest Airlines,WN,Domestic,US,888,2012,December
2012-12-01,Sun Country Airlines,SY,Domestic,US,4461,2012,December
2012-12-01,Sun Country Airlines,SY,Domestic,US,4646,2012,December
2012-12-01,Swiss International,LX,International,Europe,5467,2012,December
2012-12-01,Swiss International,LX,International,Europe,5429,2012,December
2012-12-01,TACA,TA,International,Central America,5618,2012,December
2012-12-01,TACA,TA,International,Central America,7142,2012,December
2012-12-01,US Airways,US ,Domestic,US,64984,2012,December
2012-12-01,US Airways,US ,Domestic,US,65706,2012,December
2012-12-01,United Airlines,UA,Domestic,US,217757,2012,December
2012-12-01,United Airlines,UA,Domestic,US,228472,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,28914,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,31345,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,255511,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,261365,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,10566,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,International,Asia,64190,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,International,Asia,65614,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,10010,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9497,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,International,Canada,12968,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,International,Canada,12689,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,International,Europe,18874,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,International,Europe,18654,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,20655,2012,December
2012-12-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,23072,2012,December
2012-12-01,Virgin America,VX,Domestic,US,144908,2012,December
2012-12-01,Virgin America,VX,Domestic,US,148546,2012,December
2012-12-01,Virgin America,VX,International,Mexico,5163,2012,December
2012-12-01,Virgin America,VX,International,Mexico,9168,2012,December
2012-12-01,Virgin Atlantic,VS,International,Europe,7800,2012,December
2012-12-01,Virgin Atlantic,VS,International,Europe,8882,2012,December
2013-01-01,Aeromexico,AM,International,Mexico,3954,2013,January
2013-01-01,Aeromexico,AM,International,Mexico,3501,2013,January
2013-01-01,Air Canada ,AC,International,Canada,10636,2013,January
2013-01-01,Air Canada ,AC,International,Canada,9473,2013,January
2013-01-01,Air Canada ,AC,International,Canada,7091,2013,January
2013-01-01,Air Canada ,AC,International,Canada,6316,2013,January
2013-01-01,Air China,CA,International,Asia,7541,2013,January
2013-01-01,Air China,CA,International,Asia,7105,2013,January
2013-01-01,Air France,AF,International,Europe,7673,2013,January
2013-01-01,Air France,AF,International,Europe,6842,2013,January
2013-01-01,Air New Zealand,NZ,International,Australia / Oceania,11087,2013,January
2013-01-01,Air New Zealand,NZ,International,Australia / Oceania,10184,2013,January
2013-01-01,AirTran Airways,FL,Domestic,US,6615,2013,January
2013-01-01,AirTran Airways,FL,Domestic,US,5932,2013,January
2013-01-01,Alaska Airlines,AS,Domestic,US,1707,2013,January
2013-01-01,Alaska Airlines,AS,Domestic,US,6691,2013,January
2013-01-01,Alaska Airlines,AS,Domestic,US,32910,2013,January
2013-01-01,Alaska Airlines,AS,Domestic,US,27748,2013,January
2013-01-01,Alaska Airlines,AS,International,Mexico,6505,2013,January
2013-01-01,Alaska Airlines,AS,International,Mexico,5618,2013,January
2013-01-01,All Nippon Airways,NH,International,Asia,7415,2013,January
2013-01-01,All Nippon Airways,NH,International,Asia,6707,2013,January
2013-01-01,American Airlines,AA,Domestic,US,114363,2013,January
2013-01-01,American Airlines,AA,Domestic,US,107507,2013,January
2013-01-01,Asiana Airlines,OZ,International,Asia,8615,2013,January
2013-01-01,Asiana Airlines,OZ,International,Asia,7553,2013,January
2013-01-01,British Airways,BA,International,Europe,17498,2013,January
2013-01-01,British Airways,BA,International,Europe,16410,2013,January
2013-01-01,Cathay Pacific,CX,International,Asia,19550,2013,January
2013-01-01,Cathay Pacific,CX,International,Asia,16124,2013,January
2013-01-01,China Airlines,CI,International,Asia,10132,2013,January
2013-01-01,China Airlines,CI,International,Asia,10451,2013,January
2013-01-01,Delta Air Lines,DL,Domestic,US,90319,2013,January
2013-01-01,Delta Air Lines,DL,Domestic,US,87618,2013,January
2013-01-01,Delta Air Lines,DL,International,Asia,4294,2013,January
2013-01-01,Delta Air Lines,DL,International,Asia,3631,2013,January
2013-01-01,EVA Airways,BR,International,Asia,14419,2013,January
2013-01-01,EVA Airways,BR,International,Asia,13467,2013,January
2013-01-01,Emirates ,EK,International,Middle East,10452,2013,January
2013-01-01,Emirates ,EK,International,Middle East,9506,2013,January
2013-01-01,Frontier Airlines,F9,Domestic,US,14712,2013,January
2013-01-01,Frontier Airlines,F9,Domestic,US,14297,2013,January
2013-01-01,Hawaiian Airlines,HA,Domestic,US,8458,2013,January
2013-01-01,Hawaiian Airlines,HA,Domestic,US,8110,2013,January
2013-01-01,Horizon Air ,QX,Domestic,US,5147,2013,January
2013-01-01,Horizon Air ,QX,Domestic,US,5183,2013,January
2013-01-01,Japan Airlines,JL,International,Asia,6430,2013,January
2013-01-01,Japan Airlines,JL,International,Asia,5085,2013,January
2013-01-01,JetBlue Airways ,B6,Domestic,US,40582,2013,January
2013-01-01,JetBlue Airways ,B6,Domestic,US,41686,2013,January
2013-01-01,KLM Royal Dutch Airlines,KL,International,Europe,5558,2013,January
2013-01-01,KLM Royal Dutch Airlines,KL,International,Europe,4954,2013,January
2013-01-01,Korean Air Lines,KE,International,Asia,7046,2013,January
2013-01-01,Korean Air Lines,KE,International,Asia,6342,2013,January
2013-01-01,LAN Peru,LP,International,South America,2297,2013,January
2013-01-01,LAN Peru,LP,International,South America,1623,2013,January
2013-01-01,Lufthansa German Airlines,LH,International,Europe,18215,2013,January
2013-01-01,Lufthansa German Airlines,LH,International,Europe,16917,2013,January
2013-01-01,Philippine Airlines,PR,International,Asia,10473,2013,January
2013-01-01,Philippine Airlines,PR,International,Asia,9274,2013,January
2013-01-01,Singapore Airlines,SQ,International,Asia,20256,2013,January
2013-01-01,Singapore Airlines,SQ,International,Asia,19668,2013,January
2013-01-01,SkyWest Airlines,OO,Domestic,US,90329,2013,January
2013-01-01,SkyWest Airlines,OO,Domestic,US,88680,2013,January
2013-01-01,SkyWest Airlines,OO,Domestic,US,19993,2013,January
2013-01-01,SkyWest Airlines,OO,Domestic,US,17989,2013,January
2013-01-01,SkyWest Airlines,OO,Domestic,US,44442,2013,January
2013-01-01,SkyWest Airlines,OO,Domestic,US,43376,2013,January
2013-01-01,SkyWest Airlines,OO,International,Canada,1247,2013,January
2013-01-01,SkyWest Airlines,OO,International,Canada,1218,2013,January
2013-01-01,SkyWest Airlines,OO,International,Canada,2682,2013,January
2013-01-01,SkyWest Airlines,OO,International,Canada,6930,2013,January
2013-01-01,SkyWest Airlines,OO,International,Canada,6610,2013,January
2013-01-01,Southwest Airlines,WN,Domestic,US,115483,2013,January
2013-01-01,Southwest Airlines,WN,Domestic,US,107538,2013,January
2013-01-01,Southwest Airlines,WN,Domestic,US,472,2013,January
2013-01-01,Sun Country Airlines,SY,Domestic,US,2976,2013,January
2013-01-01,Sun Country Airlines,SY,Domestic,US,2738,2013,January
2013-01-01,Swiss International,LX,International,Europe,6317,2013,January
2013-01-01,Swiss International,LX,International,Europe,5362,2013,January
2013-01-01,TACA,TA,International,Central America,6454,2013,January
2013-01-01,TACA,TA,International,Central America,6100,2013,January
2013-01-01,US Airways,US ,Domestic,US,60721,2013,January
2013-01-01,US Airways,US ,Domestic,US,57361,2013,January
2013-01-01,United Airlines,UA,Domestic,US,209609,2013,January
2013-01-01,United Airlines,UA,Domestic,US,202631,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,28887,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,28797,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,254542,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,244962,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,Domestic,US,8966,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,International,Asia,57447,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,International,Asia,50771,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,9134,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,11038,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,International,Canada,10777,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,International,Canada,11185,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,International,Europe,16282,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,International,Europe,15570,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,22212,2013,January
2013-01-01,United Airlines - Pre 07/01/2013,UA,International,Mexico,19856,2013,January
2013-01-01,Virgin America,VX,Domestic,US,129889,2013,January
2013-01-01,Virgin America,VX,Domestic,US,122512,2013,January
2013-01-01,Virgin America,VX,International,Mexico,5516,2013,January
2013-01-01,Virgin America,VX,International,Mexico,3360,2013,January
2013-01-01,Virgin Atlantic,VS,International,Europe,8878,2013,January
2013-01-01,Virgin Atlantic,VS,International,Europe,8044,2013,January
2013-02-01,Aeromexico,AM,International,Mexico,2865,2013,February
2013-02-01,Aeromexico,AM,International,Mexico,2795,2013,February
2013-02-01,Air Canada ,AC,International,Canada,10102,2013,February
2013-02-01,Air Canada ,AC,International,Canada,9283,2013,February
2013-02-01,Air Canada ,AC,International,Canada,6735,2013,February
2013-02-01,Air Canada ,AC,International,Canada,6190,2013,February
2013-02-01,Air China,CA,International,Asia,6064,2013,February
2013-02-01,Air China,CA,International,Asia,6652,2013,February
2013-02-01,Air France,AF,International,Europe,6358,2013,February
2013-02-01,Air France,AF,International,Europe,6208,2013,February
2013-02-01,Air New Zealand,NZ,International,Australia / Oceania,7218,2013,February
2013-02-01,Air New Zealand,NZ,International,Australia / Oceania,8765,2013,February
2013-02-01,AirTran Airways,FL,Domestic,US,5370,2013,February
2013-02-01,AirTran Airways,FL,Domestic,US,5079,2013,February
2013-02-01,Alaska Airlines,AS,Domestic,US,2319,2013,February
2013-02-01,Alaska Airlines,AS,Domestic,US,7125,2013,February
2013-02-01,Alaska Airlines,AS,Domestic,US,37775,2013,February
2013-02-01,Alaska Airlines,AS,Domestic,US,34017,2013,February
2013-02-01,Alaska Airlines,AS,International,Mexico,4643,2013,February
2013-02-01,Alaska Airlines,AS,International,Mexico,4878,2013,February
2013-02-01,All Nippon Airways,NH,International,Asia,6546,2013,February
2013-02-01,All Nippon Airways,NH,International,Asia,6282,2013,February
2013-02-01,American Airlines,AA,Domestic,US,103996,2013,February
2013-02-01,American Airlines,AA,Domestic,US,104109,2013,February
2013-02-01,Asiana Airlines,OZ,International,Asia,6619,2013,February
2013-02-01,Asiana Airlines,OZ,International,Asia,7027,2013,February
2013-02-01,British Airways,BA,International,Europe,14210,2013,February
2013-02-01,British Airways,BA,International,Europe,13653,2013,February
2013-02-01,Cathay Pacific,CX,International,Asia,15382,2013,February
2013-02-01,Cathay Pacific,CX,International,Asia,15596,2013,February
2013-02-01,China Airlines,CI,International,Asia,7775,2013,February
2013-02-01,China Airlines,CI,International,Asia,8958,2013,February
2013-02-01,Delta Air Lines,DL,Domestic,US,80074,2013,February
2013-02-01,Delta Air Lines,DL,Domestic,US,77403,2013,February
2013-02-01,Delta Air Lines,DL,International,Asia,3974,2013,February
2013-02-01,Delta Air Lines,DL,International,Asia,3583,2013,February
2013-02-01,EVA Airways,BR,International,Asia,11183,2013,February
2013-02-01,EVA Airways,BR,International,Asia,11308,2013,February
2013-02-01,Emirates ,EK,International,Middle East,9025,2013,February
2013-02-01,Emirates ,EK,International,Middle East,85,2013,February
2013-02-01,Emirates ,EK,International,Middle East,82,2013,February
2013-02-01,Emirates ,EK,International,Middle East,8307,2013,February
2013-02-01,Frontier Airlines,F9,Domestic,US,12633,2013,February
2013-02-01,Frontier Airlines,F9,Domestic,US,12574,2013,February
2013-02-01,Hawaiian Airlines,HA,Domestic,US,7412,2013,February
2013-02-01,Hawaiian Airlines,HA,Domestic,US,7461,2013,February
2013-02-01,Horizon Air ,QX,Domestic,US,5505,2013,February
2013-02-01,Horizon Air ,QX,Domestic,US,5609,2013,February
2013-02-01,Japan Airlines,JL,International,Asia,5062,2013,February
2013-02-01,Japan Airlines,JL,International,Asia,4701,2013,February
2013-02-01,JetBlue Airways ,B6,Domestic,US,35409,2013,February
