activity_period,operating_airline,operating_airline_iata_code,geo_summary,geo_region,adjusted_passenger_count,year,month
201312,EVA Airways,BR,International,Asia,15182,2013,December
201312,Emirates ,EK,International,Middle East,10394,2013,December
201312,Emirates ,EK,International,Middle East,10031,2013,December
201312,Frontier Airlines,F9,Domestic,US,14299,2013,December
201312,Frontier Airlines,F9,Domestic,US,14378,2013,December
201312,Hawaiian Airlines,HA,Domestic,US,8631,2013,December
201312,Hawaiian Airlines,HA,Domestic,US,8846,2013,December
201312,Horizon Air ,QX,Domestic,US,5482,2013,December
201312,Horizon Air ,QX,Domestic,US,5525,2013,December
201312,Japan Airlines,JL,International,Asia,4291,2013,December
201312,Japan Airlines,JL,International,Asia,4514,2013,December
201312,JetBlue Airways ,B6,Domestic,US,46125,2013,December
201312,JetBlue Airways ,B6,Domestic,US,47125,2013,December
201312,KLM Royal Dutch Airlines,KL,International,Europe,6824,2013,December
201312,KLM Royal Dutch Airlines,KL,International,Europe,6256,2013,December
201312,Korean Air Lines,KE,International,Asia,5947,2013,December
201312,Korean Air Lines,KE,International,Asia,6330,2013,December
201312,LAN Peru,LP,International,South America,2334,2013,December
201312,LAN Peru,LP,International,South America,2668,2013,December
201312,Lufthansa German Airlines,LH,International,Europe,16132,2013,December
201312,Lufthansa German Airlines,LH,International,Europe,16132,2013,December
201312,Philippine Airlines,PR,International,Asia,9053,2013,December
201312,Philippine Airlines,PR,International,Asia,11627,2013,December
201312,SAS Airlines,SK,International,Europe,4371,2013,December
201312,SAS Airlines,SK,International,Europe,4043,2013,December
201312,Singapore Airlines,SQ,International,Asia,14995,2013,December
201312,Singapore Airlines,SQ,International,Asia,15555,2013,December
201312,SkyWest Airlines,OO,Domestic,US,92669,2013,December
201312,SkyWest Airlines,OO,Domestic,US,92916,2013,December
201312,SkyWest Airlines,OO,Domestic,US,53430,2013,December
201312,SkyWest Airlines,OO,Domestic,US,55533,2013,December
201312,SkyWest Airlines,OO,International,Canada,1950,2013,December
201312,SkyWest Airlines,OO,International,Canada,1447,2013,December
201312,SkyWest Airlines,OO,International,Canada,3287,2013,December
201312,SkyWest Airlines,OO,International,Canada,8566,2013,December
201312,SkyWest Airlines,OO,International,Canada,7897,2013,December
201312,Southwest Airlines,WN,Domestic,US,139293,2013,December
201312,Southwest Airlines,WN,Domestic,US,143448,2013,December
201312,Southwest Airlines,WN,Domestic,US,54,2013,December
201312,Sun Country Airlines,SY,Domestic,US,6845,2013,December
201312,Sun Country Airlines,SY,Domestic,US,7012,2013,December
201312,Swiss International,LX,International,Europe,5953,2013,December
201312,Swiss International,LX,International,Europe,5812,2013,December
201312,Swissport USA,,Domestic,US,214,2013,December
201312,Swissport USA,,Domestic,US,216,2013,December
201312,TACA,TA,International,Central America,4978,2013,December
201312,TACA,TA,International,Central America,5497,2013,December
201312,US Airways,US ,Domestic,US,72652,2013,December
201312,US Airways,US ,Domestic,US,70738,2013,December
201312,United Airlines,UA,Domestic,US,44192,2013,December
201312,United Airlines,UA,Domestic,US,42460,2013,December
201312,United Airlines,UA,Domestic,US,553433,2013,December
201312,United Airlines,UA,Domestic,US,556208,2013,December
201312,United Airlines,UA,Domestic,US,8530,2013,December
201312,United Airlines,UA,International,Asia,62328,2013,December
201312,United Airlines,UA,International,Asia,65576,2013,December
201312,United Airlines,UA,International,Australia / Oceania,10829,2013,December
201312,United Airlines,UA,International,Australia / Oceania,9714,2013,December
201312,United Airlines,UA,International,Canada,10484,2013,December
201312,United Airlines,UA,International,Canada,9620,2013,December
201312,United Airlines,UA,International,Europe,20649,2013,December
201312,United Airlines,UA,International,Europe,19667,2013,December
201312,United Airlines,UA,International,Mexico,21376,2013,December
201312,United Airlines,UA,International,Mexico,23909,2013,December
201312,Virgin America,VX,Domestic,US,163240,2013,December
201312,Virgin America,VX,Domestic,US,165620,2013,December
201312,Virgin America,VX,International,Mexico,4561,2013,December
201312,Virgin America,VX,International,Mexico,3518,2013,December
201312,Virgin Atlantic,VS,International,Europe,9830,2013,December
201507,Air China,CA,International,Asia,7163,2015,July
201312,Virgin Atlantic,VS,International,Europe,9810,2013,December
201401,Aeromexico,AM,International,Mexico,12079,2014,January
201401,Aeromexico,AM,International,Mexico,10344,2014,January
201401,Air Canada ,AC,International,Canada,5668,2014,January
201401,Air Canada ,AC,International,Canada,5106,2014,January
201401,Air Canada ,AC,International,Canada,16133,2014,January
201401,Air Canada ,AC,International,Canada,14533,2014,January
201401,Air China,CA,International,Asia,9318,2014,January
201401,Air China,CA,International,Asia,8642,2014,January
201401,Air France,AF,International,Europe,8199,2014,January
201401,Air France,AF,International,Europe,7306,2014,January
201401,Air New Zealand,NZ,International,Australia / Oceania,10015,2014,January
201401,Air New Zealand,NZ,International,Australia / Oceania,10841,2014,January
201401,AirTran Airways,FL,Domestic,US,3236,2014,January
201401,AirTran Airways,FL,Domestic,US,3472,2014,January
201401,Alaska Airlines,AS,Domestic,US,1049,2014,January
201401,Alaska Airlines,AS,Domestic,US,3183,2014,January
201401,Alaska Airlines,AS,Domestic,US,37358,2014,January
201401,Alaska Airlines,AS,Domestic,US,33685,2014,January
201401,Alaska Airlines,AS,International,Mexico,7291,2014,January
201401,Alaska Airlines,AS,International,Mexico,6498,2014,January
201401,All Nippon Airways,NH,International,Asia,7165,2014,January
201401,All Nippon Airways,NH,International,Asia,6811,2014,January
201401,American Airlines,AA,Domestic,US,116692,2014,January
201401,American Airlines,AA,Domestic,US,110731,2014,January
201401,Asiana Airlines,OZ,International,Asia,8507,2014,January
201401,Asiana Airlines,OZ,International,Asia,7081,2014,January
201401,British Airways,BA,International,Europe,17967,2014,January
201401,British Airways,BA,International,Europe,15899,2014,January
201401,Cathay Pacific,CX,International,Asia,19968,2014,January
201401,Cathay Pacific,CX,International,Asia,16381,2014,January
201401,China Airlines,CI,International,Asia,10878,2014,January
201401,China Airlines,CI,International,Asia,11248,2014,January
201401,China Eastern,MU,International,Asia,6407,2014,January
201401,China Eastern,MU,International,Asia,4656,2014,January
201401,Compass Airlines,CP,Domestic,US,27506,2014,January
201401,Compass Airlines,CP,Domestic,US,25377,2014,January
201401,Delta Air Lines,DL,Domestic,US,90441,2014,January
201401,Delta Air Lines,DL,Domestic,US,86480,2014,January
201401,Delta Air Lines,DL,International,Asia,4417,2014,January
201401,Delta Air Lines,DL,International,Asia,3615,2014,January
201401,EVA Airways,BR,International,Asia,15735,2014,January
201401,EVA Airways,BR,International,Asia,15209,2014,January
201401,Emirates ,EK,International,Middle East,10688,2014,January
201401,Emirates ,EK,International,Middle East,9743,2014,January
201401,Frontier Airlines,F9,Domestic,US,13887,2014,January
201401,Frontier Airlines,F9,Domestic,US,13118,2014,January
201401,Hawaiian Airlines,HA,Domestic,US,8709,2014,January
201401,Hawaiian Airlines,HA,Domestic,US,7993,2014,January
201401,Horizon Air ,QX,Domestic,US,5143,2014,January
201401,Horizon Air ,QX,Domestic,US,5529,2014,January
201401,Japan Airlines,JL,International,Asia,5281,2014,January
201401,Japan Airlines,JL,International,Asia,4219,2014,January
201401,JetBlue Airways ,B6,Domestic,US,38491,2014,January
201401,JetBlue Airways ,B6,Domestic,US,38495,2014,January
201401,KLM Royal Dutch Airlines,KL,International,Europe,5776,2014,January
201401,KLM Royal Dutch Airlines,KL,International,Europe,5244,2014,January
201401,Korean Air Lines,KE,International,Asia,7034,2014,January
201401,Korean Air Lines,KE,International,Asia,6194,2014,January
201401,LAN Peru,LP,International,South America,2821,2014,January
201401,LAN Peru,LP,International,South America,2598,2014,January
201401,Lufthansa German Airlines,LH,International,Europe,17684,2014,January
201401,Lufthansa German Airlines,LH,International,Europe,16885,2014,January
201401,Philippine Airlines,PR,International,Asia,12161,2014,January
201401,Philippine Airlines,PR,International,Asia,11843,2014,January
201401,SAS Airlines,SK,International,Europe,4269,2014,January
201401,SAS Airlines,SK,International,Europe,4124,2014,January
201401,Singapore Airlines,SQ,International,Asia,16020,2014,January
201401,Singapore Airlines,SQ,International,Asia,15382,2014,January
201401,SkyWest Airlines,OO,Domestic,US,93378,2014,January
201401,SkyWest Airlines,OO,Domestic,US,90162,2014,January
201401,SkyWest Airlines,OO,Domestic,US,1817,2014,January
201401,SkyWest Airlines,OO,Domestic,US,1800,2014,January
201401,SkyWest Airlines,OO,Domestic,US,49461,2014,January
201401,SkyWest Airlines,OO,Domestic,US,47594,2014,January
201401,SkyWest Airlines,OO,International,Canada,1178,2014,January
201401,SkyWest Airlines,OO,International,Canada,1280,2014,January
201401,SkyWest Airlines,OO,International,Canada,2371,2014,January
201401,SkyWest Airlines,OO,International,Canada,7827,2014,January
201401,SkyWest Airlines,OO,International,Canada,7090,2014,January
201401,Southwest Airlines,WN,Domestic,US,119065,2014,January
201401,Southwest Airlines,WN,Domestic,US,110911,2014,January
201401,Southwest Airlines,WN,Domestic,US,128,2014,January
201401,Sun Country Airlines,SY,Domestic,US,3156,2014,January
201401,Sun Country Airlines,SY,Domestic,US,2815,2014,January
201401,Swiss International,LX,International,Europe,5501,2014,January
201401,TACA,TA,International,Central America,5791,2014,January
201401,TACA,TA,International,Central America,5517,2014,January
201401,US Airways,US ,Domestic,US,64876,2014,January
201401,US Airways,US ,Domestic,US,63054,2014,January
201401,United Airlines,UA,Domestic,US,36911,2014,January
201401,United Airlines,UA,Domestic,US,35155,2014,January
201401,United Airlines,UA,Domestic,US,19100,2014,January
201401,United Airlines,UA,Domestic,US,18600,2014,January
201401,United Airlines,UA,Domestic,US,482915,2014,January
201401,United Airlines,UA,Domestic,US,473688,2014,January
201401,United Airlines,UA,Domestic,US,10894,2014,January
201401,United Airlines,UA,International,Asia,65540,2014,January
201401,United Airlines,UA,International,Asia,59075,2014,January
201401,United Airlines,UA,International,Australia / Oceania,8808,2014,January
201401,United Airlines,UA,International,Australia / Oceania,10593,2014,January
201401,United Airlines,UA,International,Canada,11778,2014,January
201401,United Airlines,UA,International,Canada,10335,2014,January
201401,United Airlines,UA,International,Europe,20155,2014,January
201401,United Airlines,UA,International,Europe,18453,2014,January
201401,United Airlines,UA,International,Mexico,20135,2014,January
201401,United Airlines,UA,International,Mexico,18152,2014,January
201401,Virgin America,VX,Domestic,US,140506,2014,January
201401,Virgin America,VX,Domestic,US,134426,2014,January
201401,Virgin America,VX,International,Mexico,3839,2014,January
201401,Virgin America,VX,International,Mexico,3000,2014,January
201401,Virgin Atlantic,VS,International,Europe,9793,2014,January
201401,Virgin Atlantic,VS,International,Europe,9055,2014,January
201402,Aeromexico,AM,International,Mexico,7786,2014,February
201402,Aeromexico,AM,International,Mexico,7854,2014,February
201402,Air Canada ,AC,International,Canada,5109,2014,February
201402,Air Canada ,AC,International,Canada,4915,2014,February
201402,Air Canada ,AC,International,Canada,15326,2014,February
201402,Air Canada ,AC,International,Canada,14742,2014,February
201402,Air China,CA,International,Asia,7196,2014,February
201402,Air China,CA,International,Asia,7861,2014,February
201402,Air France,AF,International,Europe,6999,2014,February
201402,Air France,AF,International,Europe,6764,2014,February
201402,Air New Zealand,NZ,International,Australia / Oceania,8505,2014,February
201402,Air New Zealand,NZ,International,Australia / Oceania,9284,2014,February
201402,AirTran Airways,FL,Domestic,US,2691,2014,February
201402,AirTran Airways,FL,Domestic,US,2825,2014,February
201402,Alaska Airlines,AS,Domestic,US,2019,2014,February
201402,Alaska Airlines,AS,Domestic,US,4389,2014,February
201402,Alaska Airlines,AS,Domestic,US,33009,2014,February
201402,Alaska Airlines,AS,Domestic,US,30502,2014,February
201402,Alaska Airlines,AS,International,Mexico,5636,2014,February
201402,Alaska Airlines,AS,International,Mexico,5881,2014,February
201402,All Nippon Airways,NH,International,Asia,5726,2014,February
201402,All Nippon Airways,NH,International,Asia,5519,2014,February
201402,American Airlines,AA,Domestic,US,103145,2014,February
201402,American Airlines,AA,Domestic,US,101874,2014,February
201402,Asiana Airlines,OZ,International,Asia,6143,2014,February
201402,Asiana Airlines,OZ,International,Asia,6485,2014,February
201402,British Airways,BA,International,Europe,15494,2014,February
201402,British Airways,BA,International,Europe,14354,2014,February
201402,Cathay Pacific,CX,International,Asia,15398,2014,February
201402,Cathay Pacific,CX,International,Asia,15901,2014,February
201402,China Airlines,CI,International,Asia,8923,2014,February
201402,China Airlines,CI,International,Asia,9245,2014,February
201402,China Eastern,MU,International,Asia,4970,2014,February
201402,China Eastern,MU,International,Asia,4774,2014,February
201402,Compass Airlines,CP,Domestic,US,25550,2014,February
201402,Compass Airlines,CP,Domestic,US,25888,2014,February
201402,Delta Air Lines,DL,Domestic,US,84511,2014,February
201402,Delta Air Lines,DL,Domestic,US,81168,2014,February
201402,Delta Air Lines,DL,International,Asia,3770,2014,February
201402,Delta Air Lines,DL,International,Asia,3620,2014,February
201402,EVA Airways,BR,International,Asia,12967,2014,February
201402,EVA Airways,BR,International,Asia,12687,2014,February
201402,Emirates ,EK,International,Middle East,9573,2014,February
201402,Emirates ,EK,International,Middle East,8886,2014,February
201402,Frontier Airlines,F9,Domestic,US,13283,2014,February
201402,Frontier Airlines,F9,Domestic,US,12829,2014,February
201402,Hawaiian Airlines,HA,Domestic,US,7418,2014,February
201402,Hawaiian Airlines,HA,Domestic,US,7204,2014,February
201402,Horizon Air ,QX,Domestic,US,4365,2014,February
201402,Horizon Air ,QX,Domestic,US,4569,2014,February
201402,Japan Airlines,JL,International,Asia,4045,2014,February
201402,Japan Airlines,JL,International,Asia,3689,2014,February
201402,JetBlue Airways ,B6,Domestic,US,35500,2014,February
201402,JetBlue Airways ,B6,Domestic,US,36066,2014,February
201402,KLM Royal Dutch Airlines,KL,International,Europe,5289,2014,February
201402,KLM Royal Dutch Airlines,KL,International,Europe,4695,2014,February
201402,Korean Air Lines,KE,International,Asia,5543,2014,February
201402,Korean Air Lines,KE,International,Asia,5446,2014,February
201402,LAN Peru,LP,International,South America,2152,2014,February
201402,LAN Peru,LP,International,South America,2612,2014,February
201402,Lufthansa German Airlines,LH,International,Europe,14536,2014,February
201402,Lufthansa German Airlines,LH,International,Europe,14006,2014,February
201402,Philippine Airlines,PR,International,Asia,11051,2014,February
201402,Philippine Airlines,PR,International,Asia,8778,2014,February
201402,Republic Airlines,RW,Domestic,US,47,2014,February
201402,Republic Airlines,RW,Domestic,US,52,2014,February
201402,SAS Airlines,SK,International,Europe,4253,2014,February
201402,SAS Airlines,SK,International,Europe,3507,2014,February
201402,Singapore Airlines,SQ,International,Asia,11941,2014,February
201402,Singapore Airlines,SQ,International,Asia,13281,2014,February
201402,SkyWest Airlines,OO,Domestic,US,78061,2014,February
201402,SkyWest Airlines,OO,Domestic,US,78941,2014,February
201402,SkyWest Airlines,OO,Domestic,US,851,2014,February
201402,SkyWest Airlines,OO,Domestic,US,917,2014,February
201402,SkyWest Airlines,OO,Domestic,US,42260,2014,February
201402,SkyWest Airlines,OO,Domestic,US,42443,2014,February
201402,SkyWest Airlines,OO,International,Canada,1259,2014,February
201402,SkyWest Airlines,OO,International,Canada,1304,2014,February
201402,SkyWest Airlines,OO,International,Canada,2460,2014,February
201402,SkyWest Airlines,OO,International,Canada,7342,2014,February
201402,SkyWest Airlines,OO,International,Canada,7298,2014,February
201402,Southwest Airlines,WN,Domestic,US,101212,2014,February
201402,Southwest Airlines,WN,Domestic,US,101552,2014,February
201402,Southwest Airlines,WN,Domestic,US,26,2014,February
201402,Sun Country Airlines,SY,Domestic,US,2090,2014,February
201402,Sun Country Airlines,SY,Domestic,US,2061,2014,February
201402,Swiss International,LX,International,Europe,5590,2014,February
201402,Swiss International,LX,International,Europe,4939,2014,February
201402,Swissport USA,,International,Asia,216,2014,February
201402,TACA,TA,International,Central America,4809,2014,February
201402,TACA,TA,International,Central America,4902,2014,February
201402,US Airways,US ,Domestic,US,51793,2014,February
201402,US Airways,US ,Domestic,US,51648,2014,February
201402,United Airlines,UA,Domestic,US,17409,2014,February
201402,United Airlines,UA,Domestic,US,19822,2014,February
201402,United Airlines,UA,Domestic,US,207768,2014,February
201402,United Airlines,UA,Domestic,US,213908,2014,February
201402,United Airlines,UA,Domestic,US,262959,2014,February
201402,United Airlines,UA,Domestic,US,246222,2014,February
201402,United Airlines,UA,Domestic,US,6856,2014,February
201402,United Airlines,UA,International,Asia,48547,2014,February
201402,United Airlines,UA,International,Asia,56308,2014,February
201402,United Airlines,UA,International,Australia / Oceania,7056,2014,February
201402,United Airlines,UA,International,Australia / Oceania,8645,2014,February
201402,United Airlines,UA,International,Canada,12977,2014,February
201402,United Airlines,UA,International,Canada,11981,2014,February
201402,United Airlines,UA,International,Europe,16888,2014,February
201402,United Airlines,UA,International,Europe,15640,2014,February
201402,United Airlines,UA,International,Mexico,19181,2014,February
201402,United Airlines,UA,International,Mexico,19380,2014,February
201402,Virgin America,VX,Domestic,US,131987,2014,February
201402,Virgin America,VX,Domestic,US,131355,2014,February
201402,Virgin America,VX,International,Mexico,3132,2014,February
201402,Virgin America,VX,International,Mexico,3256,2014,February
201402,Virgin Atlantic,VS,International,Europe,7214,2014,February
201402,Virgin Atlantic,VS,International,Europe,7360,2014,February
201403,Aeromexico,AM,International,Mexico,8479,2014,March
201403,Aeromexico,AM,International,Mexico,8513,2014,March
201403,Air Canada ,AC,International,Canada,5687,2014,March
201403,Air Canada ,AC,International,Canada,5947,2014,March
201403,Air Canada ,AC,International,Canada,17062,2014,March
201403,Air Canada ,AC,International,Canada,17839,2014,March
201403,Air China,CA,International,Asia,7659,2014,March
201403,Air China,CA,International,Asia,7971,2014,March
201403,Air France,AF,International,Europe,8778,2014,March
201403,Air France,AF,International,Europe,9154,2014,March
201403,Air New Zealand,NZ,International,Australia / Oceania,10549,2014,March
201403,Air New Zealand,NZ,International,Australia / Oceania,8552,2014,March
201403,AirTran Airways,FL,Domestic,US,3588,2014,March
201403,AirTran Airways,FL,Domestic,US,3729,2014,March
201403,Alaska Airlines,AS,Domestic,US,2875,2014,March
201403,Alaska Airlines,AS,Domestic,US,5759,2014,March
201403,Alaska Airlines,AS,Domestic,US,42175,2014,March
201403,Alaska Airlines,AS,Domestic,US,37219,2014,March
201403,Alaska Airlines,AS,International,Mexico,5929,2014,March
201403,Alaska Airlines,AS,International,Mexico,6251,2014,March
201403,All Nippon Airways,NH,International,Asia,6436,2014,March
201403,All Nippon Airways,NH,International,Asia,6513,2014,March
201403,American Airlines,AA,Domestic,US,120150,2014,March
201403,American Airlines,AA,Domestic,US,120768,2014,March
201403,Asiana Airlines,OZ,International,Asia,7045,2014,March
201403,Asiana Airlines,OZ,International,Asia,7020,2014,March
201403,British Airways,BA,International,Europe,17729,2014,March
201403,British Airways,BA,International,Europe,16168,2014,March
201403,Cathay Pacific,CX,International,Asia,18530,2014,March
201403,Cathay Pacific,CX,International,Asia,16983,2014,March
201403,China Airlines,CI,International,Asia,10557,2014,March
201403,China Airlines,CI,International,Asia,9937,2014,March
201403,China Eastern,MU,International,Asia,5847,2014,March
201403,China Eastern,MU,International,Asia,5078,2014,March
201403,Compass Airlines,CP,Domestic,US,35739,2014,March
201403,Compass Airlines,CP,Domestic,US,35898,2014,March
201403,Delta Air Lines,DL,Domestic,US,110062,2014,March
201403,Delta Air Lines,DL,Domestic,US,110922,2014,March
201403,Delta Air Lines,DL,International,Asia,4054,2014,March
201403,Delta Air Lines,DL,International,Asia,3346,2014,March
201403,EVA Airways,BR,International,Asia,14791,2014,March
201403,EVA Airways,BR,International,Asia,13276,2014,March
201403,Emirates ,EK,International,Middle East,10666,2014,March
201403,Emirates ,EK,International,Middle East,9232,2014,March
201403,Frontier Airlines,F9,Domestic,US,15423,2014,March
201403,Frontier Airlines,F9,Domestic,US,14882,2014,March
201403,Hawaiian Airlines,HA,Domestic,US,8464,2014,March
201403,Hawaiian Airlines,HA,Domestic,US,7965,2014,March
201403,Horizon Air ,QX,Domestic,US,5098,2014,March
201403,Horizon Air ,QX,Domestic,US,5491,2014,March
201403,Japan Airlines,JL,International,Asia,4421,2014,March
201403,Japan Airlines,JL,International,Asia,4559,2014,March
201403,JetBlue Airways ,B6,Domestic,US,44450,2014,March
201403,JetBlue Airways ,B6,Domestic,US,46734,2014,March
201403,KLM Royal Dutch Airlines,KL,International,Europe,7129,2014,March
201403,KLM Royal Dutch Airlines,KL,International,Europe,6797,2014,March
201403,Korean Air Lines,KE,International,Asia,5536,2014,March
201403,Korean Air Lines,KE,International,Asia,5286,2014,March
201403,LAN Peru,LP,International,South America,2578,2014,March
201403,LAN Peru,LP,International,South America,2886,2014,March
201403,Lufthansa German Airlines,LH,International,Europe,18354,2014,March
201403,Lufthansa German Airlines,LH,International,Europe,18257,2014,March
201403,Philippine Airlines,PR,International,Asia,11025,2014,March
201403,Philippine Airlines,PR,International,Asia,9319,2014,March
201403,SAS Airlines,SK,International,Europe,5024,2014,March
201403,SAS Airlines,SK,International,Europe,4890,2014,March
201403,Singapore Airlines,SQ,International,Asia,13608,2014,March
201403,Singapore Airlines,SQ,International,Asia,13411,2014,March
201403,SkyWest Airlines,OO,Domestic,US,102569,2014,March
201403,SkyWest Airlines,OO,Domestic,US,99885,2014,March
201403,SkyWest Airlines,OO,Domestic,US,268,2014,March
201403,SkyWest Airlines,OO,Domestic,US,243,2014,March
201403,SkyWest Airlines,OO,Domestic,US,53589,2014,March
201403,SkyWest Airlines,OO,Domestic,US,54811,2014,March
201403,SkyWest Airlines,OO,International,Canada,1285,2014,March
201403,SkyWest Airlines,OO,International,Canada,1422,2014,March
201403,SkyWest Airlines,OO,International,Canada,2783,2014,March
201403,SkyWest Airlines,OO,International,Canada,10212,2014,March
201403,SkyWest Airlines,OO,International,Canada,10176,2014,March
201403,Southwest Airlines,WN,Domestic,US,130260,2014,March
201403,Southwest Airlines,WN,Domestic,US,128361,2014,March
201403,Southwest Airlines,WN,Domestic,US,54,2014,March
201403,Sun Country Airlines,SY,Domestic,US,2769,2014,March
201403,Sun Country Airlines,SY,Domestic,US,2902,2014,March
201403,Swiss International,LX,International,Europe,6280,2014,March
201403,Swiss International,LX,International,Europe,6136,2014,March
201403,Swissport USA,,Domestic,US,211,2014,March
201403,TACA,TA,International,Central America,5483,2014,March
201403,TACA,TA,International,Central America,5144,2014,March
201403,US Airways,US ,Domestic,US,64902,2014,March
201403,US Airways,US ,Domestic,US,67153,2014,March
201403,United Airlines,UA,Domestic,US,21959,2014,March
201403,United Airlines,UA,Domestic,US,25040,2014,March
201403,United Airlines,UA,Domestic,US,228853,2014,March
201403,United Airlines,UA,Domestic,US,248037,2014,March
201403,United Airlines,UA,Domestic,US,332823,2014,March
201403,United Airlines,UA,Domestic,US,312349,2014,March
201403,United Airlines,UA,Domestic,US,12086,2014,March
201403,United Airlines,UA,International,Asia,61428,2014,March
201403,United Airlines,UA,International,Asia,64768,2014,March
201403,United Airlines,UA,International,Australia / Oceania,9516,2014,March
201403,United Airlines,UA,International,Australia / Oceania,7806,2014,March
201403,United Airlines,UA,International,Canada,11786,2014,March
201403,United Airlines,UA,International,Canada,12221,2014,March
201403,United Airlines,UA,International,Europe,18933,2014,March
201403,United Airlines,UA,International,Europe,21784,2014,March
201403,United Airlines,UA,International,Mexico,25989,2014,March
201403,United Airlines,UA,International,Mexico,26585,2014,March
201403,Virgin America,VX,Domestic,US,159026,2014,March
201403,Virgin America,VX,Domestic,US,163429,2014,March
201403,Virgin America,VX,International,Mexico,4727,2014,March
201403,Virgin America,VX,International,Mexico,4630,2014,March
201403,Virgin Atlantic,VS,International,Europe,9673,2014,March
201403,Virgin Atlantic,VS,International,Europe,9179,2014,March
201404,Aer Lingus,EI,International,Europe,3525,2014,April
201404,Aer Lingus,EI,International,Europe,4439,2014,April
201404,Aeromexico,AM,International,Mexico,10924,2014,April
201404,Aeromexico,AM,International,Mexico,10390,2014,April
201404,Air Canada ,AC,International,Canada,6169,2014,April
201404,Air Canada ,AC,International,Canada,6128,2014,April
201404,Air Canada ,AC,International,Canada,18504,2014,April
201404,Air Canada ,AC,International,Canada,18383,2014,April
201404,Air China,CA,International,Asia,7791,2014,April
201404,Air China,CA,International,Asia,7007,2014,April
201404,Air France,AF,International,Europe,13214,2014,April
201404,Air France,AF,International,Europe,13320,2014,April
201404,Air New Zealand,NZ,International,Australia / Oceania,9635,2014,April
201404,Air New Zealand,NZ,International,Australia / Oceania,6931,2014,April
201404,AirTran Airways,FL,Domestic,US,3813,2014,April
201404,AirTran Airways,FL,Domestic,US,3925,2014,April
201404,Alaska Airlines,AS,Domestic,US,368,2014,April
201404,Alaska Airlines,AS,Domestic,US,7227,2014,April
201404,Alaska Airlines,AS,Domestic,US,44616,2014,April
201404,Alaska Airlines,AS,Domestic,US,37171,2014,April
201404,Alaska Airlines,AS,International,Mexico,7223,2014,April
201404,Alaska Airlines,AS,International,Mexico,7063,2014,April
201404,All Nippon Airways,NH,International,Asia,6124,2014,April
201404,All Nippon Airways,NH,International,Asia,5380,2014,April
201404,American Airlines,AA,Domestic,US,121852,2014,April
201404,American Airlines,AA,Domestic,US,120168,2014,April
201404,Asiana Airlines,OZ,International,Asia,8016,2014,April
201404,Asiana Airlines,OZ,International,Asia,7287,2014,April
201404,British Airways,BA,International,Europe,17754,2014,April
201404,British Airways,BA,International,Europe,17434,2014,April
201404,Cathay Pacific,CX,International,Asia,18324,2014,April
201404,Cathay Pacific,CX,International,Asia,15803,2014,April
201404,China Airlines,CI,International,Asia,10860,2014,April
201404,China Airlines,CI,International,Asia,9590,2014,April
201404,China Eastern,MU,International,Asia,6524,2014,April
201404,China Eastern,MU,International,Asia,5356,2014,April
201404,Compass Airlines,CP,Domestic,US,43069,2014,April
201404,Compass Airlines,CP,Domestic,US,42531,2014,April
201404,Delta Air Lines,DL,Domestic,US,116005,2014,April
201404,Delta Air Lines,DL,Domestic,US,115485,2014,April
201404,EVA Airways,BR,International,Asia,12660,2014,April
201404,EVA Airways,BR,International,Asia,14978,2014,April
201404,Emirates ,EK,International,Middle East,10383,2014,April
201404,Emirates ,EK,International,Middle East,9067,2014,April
201404,Frontier Airlines,F9,Domestic,US,16115,2014,April
201404,Frontier Airlines,F9,Domestic,US,16000,2014,April
201404,Hawaiian Airlines,HA,Domestic,US,8608,2014,April
201404,Hawaiian Airlines,HA,Domestic,US,8112,2014,April
201404,Horizon Air ,QX,Domestic,US,4584,2014,April
201404,Horizon Air ,QX,Domestic,US,5114,2014,April
201404,Japan Airlines,JL,International,Asia,4715,2014,April
201404,Japan Airlines,JL,International,Asia,3840,2014,April
201404,JetBlue Airways ,B6,Domestic,US,45324,2014,April
201404,JetBlue Airways ,B6,Domestic,US,45748,2014,April
201404,KLM Royal Dutch Airlines,KL,International,Europe,11882,2014,April
201404,KLM Royal Dutch Airlines,KL,International,Europe,10771,2014,April
201404,Korean Air Lines,KE,International,Asia,6347,2014,April
201404,Korean Air Lines,KE,International,Asia,5532,2014,April
201404,Lufthansa German Airlines,LH,International,Europe,17237,2014,April
201404,Lufthansa German Airlines,LH,International,Europe,16868,2014,April
201404,Philippine Airlines,PR,International,Asia,11827,2014,April
201404,Philippine Airlines,PR,International,Asia,10216,2014,April
201404,SAS Airlines,SK,International,Europe,5024,2014,April
201404,SAS Airlines,SK,International,Europe,5934,2014,April
201404,Singapore Airlines,SQ,International,Asia,14199,2014,April
201404,Singapore Airlines,SQ,International,Asia,12635,2014,April
201404,SkyWest Airlines,OO,Domestic,US,91281,2014,April
201404,SkyWest Airlines,OO,Domestic,US,88636,2014,April
201404,SkyWest Airlines,OO,Domestic,US,95,2014,April
201404,SkyWest Airlines,OO,Domestic,US,25,2014,April
201404,SkyWest Airlines,OO,Domestic,US,47209,2014,April
201404,SkyWest Airlines,OO,Domestic,US,47360,2014,April
201404,SkyWest Airlines,OO,International,Canada,1322,2014,April
201404,SkyWest Airlines,OO,International,Canada,1316,2014,April
201404,SkyWest Airlines,OO,International,Canada,2686,2014,April
